pair,side,bl_net,bl_hold,entry_step_vel,vel_hold,vel_gross,vel_net,is_winner_vel,max_hold_exit
GOLD/NATGAS,-1,0.0853748063744717,185,3,182,0.12479976040070648,0.10285455492125442,True,False
GOLD/NATGAS,1,0.07174917491923241,98,2,94,0.07796601077866047,0.06566464091564678,True,False
GOLD/NATGAS,1,0.030229373799692625,152,3,147,0.14519909075936366,0.12708950171826777,True,False
GOLD/NATGAS,-1,0.029924917661727078,215,3,210,0.06417469034350098,0.039160991713364,True,False
GOLD/NATGAS,1,0.08596109227885941,19,2,15,0.08567378205064193,0.08202994643420357,True,False
GOLD/NATGAS,1,0.029480552895927204,138,3,133,0.04532399375546906,0.028748651289715633,True,False
GOLD/NATGAS,-1,-0.24742579909449364,300,8,287,-0.13339910544568598,-0.16685116024020652,False,False
GOLD/NATGAS,-1,0.06323659359455071,27,3,22,0.07400079935350319,0.0695898404493936,True,False
GOLD/NATGAS,-1,-0.07308785041346229,245,2,241,-0.053474484860662586,-0.08188544376477218,False,False
GOLD/NATGAS,-1,-0.17273625499636147,300,2,298,-0.13900251253070608,-0.17366004677728142,False,False
GOLD/NATGAS,1,0.07703074401630848,24,2,20,0.05427214652517232,0.05008036570325451,True,False
GOLD/NATGAS,-1,0.04919946809999416,89,2,85,0.047421321212522086,0.0361062527193714,True,False
GOLD/NATGAS,-1,-0.19639299164013563,300,3,295,-0.16018028725005637,-0.19450905437334404,False,False
GOLD/NATGAS,-1,-0.18000150450841682,300,10,286,-0.044415947053637835,-0.0777584128070625,False,False
GOLD/NATGAS,1,-0.3295523483230387,300,3,295,-0.29198449587294906,-0.32631326299623675,False,False
GOLD/NATGAS,1,-0.038579046779027654,300,2,298,-0.03855527705722634,-0.0732128113038017,False,False
GOLD/NATGAS,-1,0.06574686482314705,53,2,51,0.028235592468570214,0.020646551372679803,True,False
GOLD/NATGAS,-1,0.09435247457816125,7,2,5,0.022306477464433424,0.019758532258953975,True,False
GOLD/NATGAS,-1,0.03886852177698356,114,4,107,0.09225480767363192,0.07852878027637164,True,False
GOLD/NATGAS,1,0.03730045305856863,245,8,233,0.12567771890446175,0.09814347232911928,True,False
GOLD/NATGAS,-1,0.03776314908875472,99,2,97,0.04133536791423128,0.028705230927929905,True,False
GOLD/NATGAS,1,-0.030397405448580925,238,2,236,-0.011513992720376,-0.03937700641900614,False,False
GOLD/NATGAS,-1,-0.3765600898204229,300,2,296,-0.3428471651972013,-0.3772855213615849,False,False
GOLD/NATGAS,-1,0.06885747413453802,175,2,171,0.0328877599751123,0.012148033947715037,True,False
GOLD/NATGAS,1,-0.12361836327729361,300,3,297,-0.08450872875671056,-0.11905667396219002,False,False
GOLD/NATGAS,1,0.1843052860501069,40,2,36,0.14196355863279098,0.13601835315333893,True,False
GOLD/NATGAS,1,-0.00265540151439371,239,2,237,0.01033250062366025,-0.01764010211606578,False,False
GOLD/NATGAS,-1,0.07687855858589172,194,2,190,0.083874913805024,0.06105299599680482,True,False
GOLD/NATGAS,-1,-0.0927528251877468,288,6,279,-0.060366602764398015,-0.09294194523015144,False,False
GOLD/NATGAS,-1,-0.34016982705521637,300,8,287,-0.21783621147819274,-0.2512882662727133,False,False
COPPER/NATGAS,1,0.062431861255975905,48,2,46,0.0638262974428276,0.056785201552416634,True,False
COPPER/NATGAS,-1,0.07331850327144851,49,2,45,0.0783416127986344,0.07141010594931933,True,False
COPPER/NATGAS,1,-0.06541689449755908,300,3,297,-0.018688993031833637,-0.05323693823731309,False,False
COPPER/NATGAS,-1,-0.28982812208897935,300,5,293,-0.21022630465139416,-0.24433589369249006,False,False
COPPER/NATGAS,-1,0.0704154830591457,47,2,42,0.03129026974071339,0.024687530014685988,True,False
COPPER/NATGAS,1,0.04790950403875569,73,4,69,0.06886971362998066,0.059308069794364225,True,False
COPPER/NATGAS,-1,-0.4565356626505024,300,2,298,-0.47495325673582517,-0.5096107909824005,False,False
COPPER/NATGAS,1,0.1052391490422758,78,4,74,0.13638234791130568,0.12627275887020978,True,False
COPPER/NATGAS,1,0.04903998179602493,147,2,143,0.026971356744306133,0.009300123867593803,True,False
COPPER/NATGAS,-1,0.12515515878856157,119,3,114,0.15468374071973917,0.14019059003480766,True,False
COPPER/NATGAS,1,0.10754833000883265,56,2,54,0.08823687016095379,0.08031906194177571,True,False
COPPER/NATGAS,-1,-0.018790894556622306,217,3,212,0.008017145223036612,-0.017215731489292157,False,False
COPPER/NATGAS,1,0.06151422406211833,99,3,94,0.09803783678330541,0.08573646692029172,True,False
COPPER/NATGAS,-1,0.07506828249938881,122,4,116,0.09114346824037972,0.07643113947325643,True,False
COPPER/NATGAS,1,-0.14755342046031245,301,6,293,-0.061097149924207554,-0.09520673896530343,False,False
COPPER/NATGAS,1,-0.004680189641406075,258,7,248,0.11616510548781095,0.08698702329603013,True,False
COPPER/NATGAS,1,0.12116980390832932,68,2,66,0.07704380456125451,0.06781092784892574,True,False
COPPER/NATGAS,1,0.05031363297187285,113,2,111,0.0295776017033704,0.01541321814172656,True,False
COPPER/NATGAS,1,0.10387652246132859,103,2,101,0.09347616314577942,0.08040766999509448,True,False
COPPER/NATGAS,1,0.05913124867882005,154,4,148,0.09273015943883363,0.07451098135664184,True,False
COPPER/NATGAS,-1,-0.008244259757312456,182,3,179,0.02241122396990178,0.0007947856137374004,True,False
COPPER/NATGAS,1,-0.049522997074665856,280,2,278,-0.03966924613014889,-0.07213499955480643,False,False
COPPER/NATGAS,-1,0.0626512570979767,77,4,70,0.055982922747996024,0.046311689871283694,True,False
COPPER/NATGAS,1,0.0654124716285249,79,2,77,0.06354627423513196,0.05310791807074839,True,False
COPPER/NATGAS,-1,0.08509519956443323,43,2,39,0.05248836940809437,0.04621439680535464,True,False
COPPER/NATGAS,-1,-0.010435373938805559,219,2,217,-0.0020725538055406355,-0.027853375723348853,False,False
COPPER/NATGAS,1,-0.22363839950119757,300,2,296,-0.21145146176556837,-0.24588981792995193,False,False
COPPER/NATGAS,-1,0.06327459201607075,147,4,141,0.07061554168596057,0.05316348689144002,True,False
COPPER/NATGAS,1,0.13951983020409275,96,4,89,0.1518978739104595,0.14014444925292524,True,False
COPPER/NATGAS,-1,0.11594444217152407,8,2,6,0.1141758155513649,0.11151828130478955,True,False
COPPER/NATGAS,-1,0.1036470661644349,15,2,13,0.08638922853218046,0.08296457099793389,True,False
BRENT/NATGAS,-1,0.08583329567541284,58,3,53,0.1091072630666727,0.10129904388859051,True,False
BRENT/NATGAS,1,0.09118675511935695,133,4,129,0.12157272034159573,0.10543573404022587,True,False
BRENT/NATGAS,-1,0.16257757501257808,39,2,35,0.15563029155996244,0.14979467512160627,True,False
BRENT/NATGAS,-1,-0.19260903276251393,300,4,294,-0.14640546849135608,-0.18062464657354788,False,False
BRENT/NATGAS,-1,-0.022140279708560865,158,4,151,0.013317842203156871,-0.0052301030023225795,False,False
BRENT/NATGAS,1,0.16148124559809154,105,2,101,0.15237418513045065,0.13930569197976572,True,False
BRENT/NATGAS,1,-0.32634054638943244,300,4,294,-0.2576821935149793,-0.29190137159717106,False,False
BRENT/NATGAS,1,-0.22900702603040662,300,2,298,-0.22280557641648546,-0.2574631106630608,False,False
BRENT/NATGAS,1,0.12695070433336217,56,4,50,0.17786944860972248,0.17038999655492795,True,False
BRENT/NATGAS,1,0.05024659928649386,203,2,199,0.06412054785805407,0.04031232867997188,True,False
BRENT/NATGAS,1,0.06900789045903719,37,2,35,0.07153377519763242,0.06569815875927625,True,False
BRENT/NATGAS,-1,-0.1846430226790479,301,2,299,-0.16997213879139533,-0.20473926207906656,False,False
BRENT/NATGAS,1,-0.0226737353193086,264,5,257,0.13929281574691352,0.10912843218526969,True,False
BRENT/NATGAS,-1,0.07799791542487391,14,2,12,0.05697051592943124,0.053655447436280555,True,False
BRENT/NATGAS,1,-0.10969473131344029,301,2,299,-0.0679578066492376,-0.10272492993690885,False,False
BRENT/NATGAS,1,0.08993294465028794,113,2,111,0.10374454340800081,0.08958015984635698,True,False
BRENT/NATGAS,-1,0.10843617105268262,30,2,28,0.08773104281763175,0.08266254966694682,True,False
BRENT/NATGAS,1,0.1046449939291759,72,2,70,0.09392003838621242,0.08424880550950009,True,False
BRENT/NATGAS,-1,0.08822144212980919,36,2,34,0.08795125142156268,0.0822252240243024,True,False
BRENT/NATGAS,1,0.11451433969209172,22,3,19,0.12031100434378365,0.11622881256296173,True,False
BRENT/NATGAS,-1,0.06081454213802866,80,4,73,0.08360721230206887,0.07360721230206888,True,False
BRENT/NATGAS,1,-0.1775263839604133,300,4,294,-0.14161388572452813,-0.17583306380671992,False,False
BRENT/NATGAS,1,0.06191561910961238,118,4,112,0.08020125314587305,0.06592728054313332,True,False
COFFEE/NATGAS,-1,0.048887799234671944,20,6,12,0.04816157163916711,0.044846503146016424,True,False
COFFEE/NATGAS,1,0.07313095007251638,23,7,14,0.10024909859858047,0.096714852023238,True,False
COFFEE/NATGAS,1,0.06085149627659601,73,5,66,0.07933981177897538,0.07010693506664661,True,False
COFFEE/NATGAS,1,-0.005721548361176665,270,3,265,0.02795176800082956,-0.003089327889581401,False,False
COFFEE/NATGAS,1,0.10475840433683564,31,2,29,0.1009383306816707,0.09576024848988987,True,False
COFFEE/NATGAS,-1,0.09531360562207494,18,2,14,0.08279131133437627,0.0792570647590338,True,False
COFFEE/NATGAS,1,0.1214108974213383,20,2,18,0.12643492749947305,0.12246232475974703,True,False
COFFEE/NATGAS,-1,0.0020842361778362524,193,2,191,0.014600423534653448,-0.008331083314661621,False,False
COFFEE/NATGAS,1,0.12499776146131694,133,2,131,0.1361518939421362,0.11979572955857455,True,False
COFFEE/NATGAS,-1,0.1032683496957086,28,2,26,0.0914844088664563,0.08663509379796315,True,False
COFFEE/NATGAS,1,0.06642218023190964,57,2,55,0.07606745843327141,0.06804006117299743,True,False
COFFEE/NATGAS,-1,0.11131370069452626,41,2,39,0.11503459797366161,0.10876062537092189,True,False
COFFEE/NATGAS,-1,0.10205844720313086,19,2,17,0.10101775868407933,0.0971547449854492,True,False
COFFEE/NATGAS,1,0.1106405525775475,65,2,63,0.10673366435758395,0.09782955476854285,True,False
COFFEE/NATGAS,-1,-0.03373442868738013,252,6,244,0.03708656003473799,0.008346834007340726,True,False
COFFEE/NATGAS,-1,-0.3769884737271326,300,2,296,-0.3424602150821747,-0.3768985712465583,False,False
COFFEE/NATGAS,-1,0.0707172050836472,110,2,108,0.07977638351070405,0.06594076707234789,True,False
COFFEE/NATGAS,1,-0.2652459556335993,300,2,298,-0.24997600621509286,-0.2846335404616682,False,False
COFFEE/NATGAS,1,0.1502171640430185,82,3,77,0.1492471113209836,0.13880875515660002,True,False
COFFEE/NATGAS,-1,-0.10832799348803956,300,3,297,-0.07586430970666881,-0.11041225491214826,False,False
COFFEE/NATGAS,1,0.0694383989367932,68,2,66,0.04532867977485366,0.03609580306252489,True,False
COFFEE/NATGAS,-1,0.07443093453847513,11,2,7,0.04748476610308521,0.044717642815413974,True,False
COFFEE/NATGAS,-1,0.05764485989795049,67,2,65,0.05726907737977936,0.04814578970854648,True,False
COFFEE/NATGAS,-1,0.05905317203209837,17,3,12,0.06699377399464213,0.06367870550149143,True,False
COFFEE/NATGAS,1,0.07603709086671785,83,5,76,0.15651483671320232,0.14618606958991465,True,False
COFFEE/NATGAS,1,0.08043085290011827,96,2,94,0.09348231145912927,0.08118094159611558,True,False
COFFEE/NATGAS,1,-0.14066410413020286,300,2,295,-0.10618856271995189,-0.14051732984323956,False,False
COFFEE/NATGAS,1,0.00882758898315237,200,3,197,0.08648692747077397,0.06289788637488355,True,False
COFFEE/NATGAS,-1,-0.0216105511969409,186,2,184,0.002115869011585025,-0.02004851455005881,False,False
COFFEE/NATGAS,1,0.09378840911095364,176,2,174,0.11598894228896438,0.09492044913827945,True,False
COFFEE/NATGAS,-1,0.08582470788529055,53,4,47,0.10572471592277206,0.09857403099126522,True,False
COFFEE/NATGAS,-1,0.0814230765775807,71,2,69,0.07856551161402839,0.06900386777841194,True,False
COFFEE/NATGAS,1,-0.031057411354954226,287,2,285,-0.01030116552133325,-0.043534042233662015,False,False
COFFEE/NATGAS,-1,0.11028816778512944,71,2,67,0.10875297122210384,0.09941050546867918,True,False
COFFEE/NATGAS,-1,0.00440873270882897,261,2,259,0.03609651929343169,0.005712957649596069,True,False
COFFEE/NATGAS,-1,0.06427269598094604,123,2,119,0.06957156146183449,0.054530465571423534,True,False
COFFEE/NATGAS,-1,0.0751649121750842,69,2,65,0.076576615728532,0.06745332805729912,True,False
SUGAR/NATGAS,-1,0.0731947460271665,14,2,12,0.0625621260327741,0.059247057539623414,True,False
SUGAR/NATGAS,1,-0.14299052718092004,300,2,298,-0.11854433514111724,-0.1532018693876926,False,False
SUGAR/NATGAS,1,-0.1482621630499299,301,2,299,-0.11105438263887901,-0.14582150592655024,False,False
SUGAR/NATGAS,1,0.08269998820931715,86,3,80,0.10250806840474007,0.09174094511706883,True,False
SUGAR/NATGAS,-1,0.08158296728033484,111,3,106,0.10074112244417537,0.08712468408801098,True,False
SUGAR/NATGAS,1,0.0637716414749823,53,2,51,0.07193982252981453,0.06435078143392411,True,False
SUGAR/NATGAS,-1,-0.19262766694265693,259,2,257,-0.21100292379310484,-0.24116730735474867,False,False
SUGAR/NATGAS,-1,0.07996784757034009,71,2,66,0.06275628378209014,0.05352340706976137,True,False
SUGAR/NATGAS,1,0.11214078900217943,78,2,76,0.1036647885473304,0.09333602142404272,True,False
SUGAR/NATGAS,-1,-0.24980179065909577,300,2,296,-0.23851140022359582,-0.27294975638797936,False,False
SUGAR/NATGAS,-1,0.0030807435819627006,231,2,229,0.032522361859548723,0.005426471448589817,True,False
SUGAR/NATGAS,1,0.1292455354340119,119,2,117,0.11294375920837443,0.09812184140015526,True,False
SUGAR/NATGAS,-1,0.06426458391961291,197,10,183,0.11454026511204249,0.09248547059149453,True,False
SUGAR/NATGAS,-1,0.03497265313589033,121,7,109,0.10271076399543662,0.08876555851598456,True,False
SUGAR/NATGAS,1,-0.13478019892515775,300,2,298,-0.10978669517855653,-0.14444422942513188,False,False
SUGAR/NATGAS,1,-0.12680442694764688,300,7,289,-0.05503483801023706,-0.08870607088694939,False,False
SUGAR/NATGAS,-1,0.06941105945458372,35,3,32,0.0348299371459502,0.02932308783088171,True,False
SUGAR/NATGAS,1,0.07127824817209946,27,2,25,0.06054599497851455,0.05580626895111729,True,False
SUGAR/NATGAS,1,0.07503396472843356,133,4,126,0.08726477993870317,0.07145656076062099,True,False
SUGAR/NATGAS,-1,-0.05906947176724307,301,3,298,-0.06228480104266182,-0.09694233528923717,False,False
SUGAR/NATGAS,1,0.08834571692477333,84,6,76,0.1316098854547861,0.12128111833149843,True,False
SUGAR/NATGAS,1,-0.08340136390334668,276,3,273,-0.047139339760017565,-0.07905714797919565,False,False
SUGAR/NATGAS,1,-0.007852751595680841,191,3,188,0.011020087213952312,-0.011582652512075084,False,False
SUGAR/NATGAS,1,0.11305769772989055,99,3,96,0.16372131709902762,0.15120076915382213,True,False
SUGAR/NATGAS,-1,0.03950478711423412,98,2,96,0.05252551972607037,0.04000497178086489,True,False
SUGAR/NATGAS,1,0.07047639922873936,84,2,82,0.07818890200487899,0.06720260063501597,True,False
SUGAR/NATGAS,1,-0.1426600715233407,300,2,298,-0.13580728658920616,-0.17046482083578152,False,False
SUGAR/NATGAS,-1,-0.19139086913349918,300,6,292,-0.1023506312133176,-0.13635063121331759,False,False
SUGAR/NATGAS,1,-0.18524459068944324,300,5,293,-0.13525169764120262,-0.16936128668229852,False,False
SUGAR/NATGAS,1,-0.18361390282667986,300,2,298,-0.15126078202194587,-0.18591831626852123,False,False
SOYBEANS/NATGAS,-1,0.09611578469440529,87,4,81,0.1343503789914824,0.12347366666271527,True,False
SOYBEANS/NATGAS,1,0.16068946113866014,192,2,190,0.17307292366335647,0.1502510058551373,True,False
SOYBEANS/NATGAS,-1,-0.07298574031042179,288,2,286,-0.05468797820391681,-0.08803044395734147,False,False
SOYBEANS/NATGAS,1,0.06687137867680695,238,2,236,0.08783758209743571,0.05997456839880557,True,False
SOYBEANS/NATGAS,1,0.028517594144353238,169,7,160,0.11411792375733192,0.09458367718198946,True,False
SOYBEANS/NATGAS,-1,-0.30425780755459253,300,2,298,-0.2699407621115146,-0.30459829635808994,False,False
SOYBEANS/NATGAS,-1,0.014899289645710825,188,2,186,0.022715182864310835,0.00033162122047521864,True,False
SOYBEANS/NATGAS,-1,0.1265420758208421,20,2,16,0.049264144876844405,0.04551072021931016,True,False
SOYBEANS/NATGAS,-1,-0.07588527318769475,257,2,253,-0.046254396346773176,-0.07598042374403345,False,False
SOYBEANS/NATGAS,-1,-0.136595671102074,301,2,299,-0.10838416192002708,-0.14315128520769832,False,False
SOYBEANS/NATGAS,1,0.07734028029164322,27,2,23,0.08402597478110654,0.07950542683590106,True,False
SOYBEANS/NATGAS,-1,-0.12785826994234029,266,3,263,-0.09343632658038628,-0.12425824438860546,False,False
SOYBEANS/NATGAS,1,0.14663367496820617,91,2,87,0.128935715988187,0.11740146941284454,True,False
SOYBEANS/NATGAS,1,-0.13820142417267248,300,3,295,-0.10844368244821838,-0.14277244957150606,False,False
SOYBEANS/NATGAS,1,0.05523711004111317,132,4,125,0.05719984413456566,0.041501213997579355,True,False
SOYBEANS/NATGAS,-1,0.0627905275213211,14,5,7,0.07552177759279524,0.07275465430512401,True,False
SOYBEANS/NATGAS,-1,0.026389160556715304,154,2,150,0.04146343725795684,0.023025081093573277,True,False
SOYBEANS/NATGAS,1,0.06383778210288102,191,2,189,0.07696239963196834,0.054250070864845054,True,False
SOYBEANS/NATGAS,1,0.07598655579338888,20,2,15,0.05748388554835047,0.05384004993191211,True,False
SOYBEANS/NATGAS,-1,0.04546958929889699,93,4,86,0.06794779357787338,0.056523136043626805,True,False
SOYBEANS/NATGAS,1,-0.14396973729841606,300,3,295,-0.08051874316706155,-0.11484751029034923,False,False
SOYBEANS/NATGAS,-1,0.08839439869787794,42,2,38,0.07830138952788863,0.0721370059662448,True,False
SOYBEANS/NATGAS,-1,0.05055124176413281,84,2,81,0.053744004211395566,0.042867291882628444,True,False
SOYBEANS/NATGAS,-1,0.12937568942954616,28,2,26,0.11957993950854087,0.11473062444004772,True,False
SOYBEANS/NATGAS,-1,0.09556462856559061,12,4,6,0.07257776814427974,0.0699202338977044,True,False
SOYBEANS/NATGAS,-1,-0.14711341146629,266,2,264,-0.11974603749080608,-0.15067754434012115,False,False
SOYBEANS/NATGAS,1,0.08889678890166071,163,3,158,0.11342931365639654,0.09411424516324585,True,False
SOYBEANS/NATGAS,1,-0.1463360197531054,300,2,296,-0.11227033545330173,-0.1467086916176853,False,False
SOYBEANS/NATGAS,1,-0.18382535899232524,300,5,293,-0.1307695256560422,-0.1648791146971381,False,False
SOYBEANS/NATGAS,1,0.07974995559574513,11,2,9,0.049138653640969976,0.046152352271106964,True,False
SOYBEANS/NATGAS,1,0.07626401418867858,27,5,20,0.17354809843394578,0.16935631761202796,True,False
COFFEE/SILVER,1,-0.14024334883490636,300,3,297,-0.07928267458704613,-0.1138306197925256,False,False
COFFEE/SILVER,-1,0.06613660011576807,87,3,84,0.08162230963396319,0.07041683018190839,True,False
COFFEE/SILVER,1,-0.11090450662345301,300,4,294,-0.1066134615625414,-0.1408326396447332,False,False
COFFEE/SILVER,-1,0.01517571222378437,214,3,209,0.03422520564230851,0.009321096053267409,True,False
COFFEE/SILVER,1,-0.2711043124701065,301,6,293,-0.20340064304926547,-0.23751023209036137,False,False
COFFEE/SILVER,1,0.0763383554443587,31,3,28,0.07828673661043385,0.07321824345974892,True,False
COFFEE/SILVER,-1,0.046509805041964884,69,5,62,0.043979514139141744,0.035184993591196534,True,False
COFFEE/SILVER,1,0.08953064134334987,110,2,106,0.0814574534489231,0.06784101509275872,True,False
COFFEE/SILVER,-1,0.09370507890370944,122,5,115,0.1477415743325245,0.1331388346064971,True,False
COFFEE/SILVER,1,0.05212458904649328,20,2,16,0.04492065554747386,0.041167230889939614,True,False
COFFEE/SILVER,1,0.04243180957171917,63,2,59,0.05070560663686836,0.04223985321221082,True,False
COFFEE/SILVER,-1,0.03258362473135486,110,2,108,0.03275995747100148,0.018924341032645314,True,False
COFFEE/SILVER,1,-0.1281289344847499,300,2,295,-0.10759607565933266,-0.14192484278262033,False,False
COFFEE/SILVER,1,-0.22391026059352026,300,2,295,-0.19183096359552304,-0.2261597307188107,False,False
COFFEE/SILVER,-1,0.11565761672633416,50,2,46,0.09503159926756623,0.08799050337715526,True,False
COFFEE/SILVER,-1,-0.3592137072291666,301,3,298,-0.3407457380465235,-0.3754032722930989,False,False
COFFEE/SILVER,1,0.04765389568736267,37,2,35,0.05230784326312117,0.046472226824765005,True,False
COFFEE/SILVER,1,0.021503689286123274,174,2,172,0.03699274130008149,0.016143426231588338,True,False
COFFEE/SILVER,1,0.07685999186861286,15,4,11,0.09932866288241689,0.0961231834303621,True,False
COFFEE/SILVER,1,0.05973799480433441,83,2,79,0.03646689618480868,0.025809361938233334,True,False
COFFEE/SILVER,-1,0.05808197249066921,57,2,55,0.06690817517720947,0.058880777916935495,True,False
COFFEE/SILVER,1,0.08302407054533628,98,2,96,0.09357446338286432,0.08105391543765884,True,False
COFFEE/SILVER,1,0.07893506259079583,114,2,112,0.07613145524494985,0.061857482642210124,True,False
COFFEE/SILVER,-1,0.16303407486739255,57,3,52,0.1560769728148055,0.1483783426778192,True,False
COFFEE/SILVER,1,0.08427052550818115,256,2,254,0.06814055064206546,0.0383049342037093,True,False
COFFEE/SILVER,-1,-0.2292574869402071,300,3,295,-0.18781682047419077,-0.22214558759747843,False,False
COFFEE/SILVER,-1,0.06495934588101679,108,2,106,0.07251480355520747,0.05889836519904308,True,False
COFFEE/SILVER,1,-0.12822735438038776,301,2,299,-0.09978799978454156,-0.1345551230722128,False,False
COFFEE/SILVER,1,0.08367904364848015,67,3,62,0.09970816293792951,0.09091364238998431,True,False
COFFEE/SILVER,1,0.10240070093027498,22,2,20,0.09546254564495789,0.09127076482304008,True,False
COFFEE/SILVER,-1,0.02624717464326166,188,2,183,0.007917083403795731,-0.014137711116752215,False,False
BRENT/WHEAT,1,0.21237814721910384,187,2,182,0.20288086416085818,0.18093565868140613,True,False
BRENT/WHEAT,-1,0.07802098558843594,50,4,43,0.07844231467503433,0.07172998590791105,True,False
BRENT/WHEAT,1,0.026295714612396694,222,2,218,0.04930434559503325,0.02341393463612914,True,False
BRENT/WHEAT,-1,0.03928703152750153,216,2,211,0.04444385005459457,0.019320562383361693,True,False
BRENT/WHEAT,-1,0.056555980967157776,82,2,78,0.0388119363624106,0.028263991156931144,True,False
BRENT/WHEAT,1,-0.025570196589256182,259,2,255,-0.00784822986649895,-0.037793435345951004,False,False
BRENT/WHEAT,-1,0.06763893842085303,75,4,69,0.09436561067517159,0.08480396683955514,True,False
BRENT/WHEAT,-1,0.06728245096852263,83,6,74,0.0967195319525109,0.08660994291141501,True,False
BRENT/WHEAT,-1,0.07455743122368613,109,2,107,0.08973792416275599,0.0760118967654957,True,False
BRENT/WHEAT,1,-0.3750107557998039,300,2,296,-0.3501705226470527,-0.38460887881143624,False,False
BRENT/WHEAT,1,0.15635489491438606,90,2,88,0.1496269043417576,0.13798306872531924,True,False
BRENT/WHEAT,-1,-0.01530876952506991,259,4,252,0.021018145724315304,-0.00859829263184908,False,False
BRENT/WHEAT,1,0.07237035906145227,71,2,67,0.055947041650761004,0.046604575897336346,True,False
BRENT/WHEAT,-1,0.09616963424698433,94,2,92,0.09334745382368599,0.08126526204286408,True,False
BRENT/WHEAT,1,0.05273282883906564,113,2,111,0.05270544212412685,0.038541058562483015,True,False
BRENT/WHEAT,1,-0.18726830311689047,301,2,299,-0.15283424960357325,-0.18760137289124448,False,False
BRENT/WHEAT,1,0.060206896831694626,44,2,42,0.04266320273131881,0.03606046300529141,True,False
BRENT/WHEAT,1,0.10103408562400876,92,2,88,0.09969895844129527,0.0880551228248569,True,False
BRENT/WHEAT,1,0.06969144015366724,11,2,7,0.06342150190294923,0.060654378615278,True,False
BRENT/WHEAT,-1,0.015384781512208184,123,2,119,0.012018973752784,-0.003022122137626959,False,False
BRENT/WHEAT,1,0.07890527085353859,115,2,113,0.07344919063659901,0.05906562899276339,True,False
BRENT/WHEAT,1,0.08978041570049829,70,2,68,0.09125685166084321,0.08180479686632267,True,False
BRENT/WHEAT,1,0.04835174935474282,70,2,68,0.049363015267494266,0.03991096047297372,True,False
WHEAT/SOYBEANS,-1,0.054516620675608515,129,2,127,0.0697807975651855,0.05386298934600742,True,False
WHEAT/SOYBEANS,1,0.1058935868780788,113,2,109,0.10466934968677377,0.09072414420732172,True,False
WHEAT/SOYBEANS,1,-0.044115905262202784,300,2,298,-0.04130200407288173,-0.07595953831945708,False,False
WHEAT/SOYBEANS,-1,0.05437287964153661,37,7,28,0.08313584657510542,0.07806735342442049,True,False
WHEAT/SOYBEANS,-1,-0.15984180355368333,300,2,295,-0.1453590678906589,-0.17968783501394656,False,False
WHEAT/SOYBEANS,1,0.15649398028485403,116,2,114,0.1445908282408726,0.1300976775559411,True,False
WHEAT/SOYBEANS,1,0.09589644129466668,61,2,57,0.10092187913258134,0.09267530379011558,True,False
WHEAT/SOYBEANS,1,-0.07819775577597596,301,3,298,-0.04075279398152132,-0.07541032822809667,False,False
WHEAT/SOYBEANS,1,0.011223012219236338,171,2,169,0.031810101824085335,0.011289553878879852,True,False
WHEAT/SOYBEANS,-1,0.02585680509388765,95,2,91,0.03359370853449405,0.021621105794768024,True,False
WHEAT/SOYBEANS,-1,0.04654011194284303,40,2,38,0.031029209417735137,0.024864825856091302,True,False
WHEAT/SOYBEANS,1,-0.010229616696942868,208,2,204,-0.000863847175010639,-0.025220011558572286,False,False
WHEAT/SOYBEANS,1,0.07038206660986025,106,2,104,0.07485635152194554,0.06145909124797294,True,False
WHEAT/SOYBEANS,1,0.10233160822187187,61,4,55,0.1112075970604419,0.10318019980016793,True,False
WHEAT/SOYBEANS,1,0.1067871798483074,65,2,63,0.11053910647116698,0.10163499688212588,True,False
WHEAT/SOYBEANS,-1,0.08856538497066511,85,2,83,0.1006793848235433,0.0895834944125844,True,False
WHEAT/SOYBEANS,-1,0.06105810762632057,22,2,18,0.0376694204213652,0.03369681768163917,True,False
WHEAT/SOYBEANS,1,-0.17048543969792365,301,3,298,-0.1339222093620391,-0.16857974360861444,False,False
WHEAT/SOYBEANS,-1,0.04255737112032959,104,2,99,0.05260612890518706,0.03975681383669391,True,False
WHEAT/SOYBEANS,-1,-0.051387793866451134,258,5,251,0.00106047967290791,-0.028446369642160584,False,False
WHEAT/SOYBEANS,-1,0.022034684071950552,195,2,191,0.03388126417136754,0.010949757322052469,True,False
WHEAT/SOYBEANS,1,-0.2550012794746459,300,2,296,-0.23497096320945823,-0.2694093193738418,False,False
WHEAT/SOYBEANS,-1,0.14233374905601867,82,2,80,0.14767986497566016,0.13691274168798892,True,False
WHEAT/SOYBEANS,-1,0.08264803252517049,116,3,111,0.08751624756886847,0.07335186400722463,True,False
WHEAT/SOYBEANS,1,0.09198246790972026,25,2,20,0.07433186397172552,0.07014008314980771,True,False
WHEAT/SOYBEANS,1,0.072488231257329,19,2,17,0.05725123331328357,0.05338821961465343,True,False
WHEAT/SOYBEANS,-1,-0.2404262151291587,300,5,292,-0.20364833447322186,-0.23764833447322187,False,False
WHEAT/SOYBEANS,-1,0.08581362720678337,86,2,84,0.0834582913682922,0.0722528119162374,True,False
WHEAT/SOYBEANS,1,-0.016363081668719373,244,2,240,-0.000505438081897669,-0.028806807944911368,False,False
PLATINUM/SOYBEANS,-1,0.06649162949516413,58,5,51,0.10099753801490317,0.09340849691901276,True,False
