exit_sd,long_label,short_label,n_trades,avg_gross,avg_net,avg_hold_cal,win_rate,total_EV
1.0,CIL,COI,71,0.02226600317117955,0.016531833771218144,39.54929577464789,0.8591549295774648,1.1737601977564882
1.0,CIL,CPH,49,0.006264425515023317,-0.0039049342836906882,80.0204081632653,0.6530612244897959,-0.19134177990084372
1.0,CIL,CRM,45,0.011411985611523637,0.0023553646069574266,69.86666666666666,0.7333333333333333,0.1059914073130842
1.0,CIL,CTB,73,0.023416311055938728,0.017081801767141584,45.02739726027397,0.821917808219178,1.2469715290013357
1.0,CIL,CTN,81,0.025316427890501945,0.019037686135047863,44.51851851851852,0.8148148148148148,1.5420525769388769
1.0,CIL,UKX,74,0.019596040098712224,0.01369252288286625,41.0945945945946,0.8378378378378378,1.0132466933321025
1.0,CMD,CBK,43,-0.003719723078720413,-0.014574963601179797,86.27906976744185,0.5116279069767442,-0.6267234348507312
1.0,CMD,CEI,34,0.002375662241199918,-0.006434490861136906,67.61764705882354,0.6764705882352942,-0.21877268927865479
1.0,CMD,CEY,49,0.0028302554891809694,-0.006462391980765913,72.0204081632653,0.7346938775510204,-0.31665720705752975
1.0,CMD,CFR,41,0.0013908036423782482,-0.008642674473224825,78.78048780487805,0.5853658536585366,-0.35434965340221786
1.0,CMD,CIL,56,0.018658842606825304,0.011190349456140372,55.375,0.7678571428571429,0.6266595695438608
1.0,CMD,COI,39,-0.004440354907955546,-0.01466086772846837,80.48717948717949,0.6153846153846154,-0.5717738414102664
1.0,CMD,CPH,47,0.007661967110421255,-0.0018522852941255258,74.04255319148936,0.723404255319149,-0.08705740882389972
1.0,CMD,CRM,47,0.009812729943726445,0.0012194918207302369,65.63829787234043,0.7021276595744681,0.05731611557432113
1.0,CMD,CTB,43,0.00030153770981921154,-0.010005757607160718,81.27906976744185,0.6744186046511628,-0.4302475771079109
1.0,CMD,CTN,45,0.0026457758666033047,-0.006995320023807655,75.2,0.6888888888888889,-0.31478940107134445
1.0,CMD,UKX,44,0.005842268100281962,-0.0036449050005897678,73.79545454545455,0.6590909090909091,-0.16037582002594977
1.0,COI,CBK,56,0.013038772383589728,0.005867735201593643,52.660714285714285,0.75,0.328593171289244
1.0,COI,CEI,33,0.01258403129537655,0.004621972349755962,59.878787878787875,0.696969696969697,0.15252508754194677
1.0,COI,CEY,50,0.007760035739918474,-0.0004870875477527602,62.48,0.66,-0.02435437738763801
1.0,COI,CFR,39,-0.006632867812768679,-0.01706693876464785,82.43589743589743,0.5641025641025641,-0.6656106118212661
1.0,COI,CIL,60,0.019748971434267498,0.013822944037007224,41.3,0.8666666666666667,0.8293766422204334
1.0,COI,CMD,39,-0.002662390318939536,-0.013107701172469564,82.53846153846153,0.5897435897435898,-0.511200345726313
1.0,COI,CPH,48,0.004682528345287559,-0.004596467088502395,71.89583333333333,0.7083333333333334,-0.22063042024811497
1.0,COI,CRM,45,0.006185682257087178,-0.0029951396607210373,71.0,0.6666666666666666,-0.1347812847324467
1.0,COI,CTB,56,0.009987556289285621,0.001992644351907931,60.17857142857143,0.75,0.11158808370684414
1.0,COI,CTN,57,0.013749993077681086,0.005918846718632783,58.68421052631579,0.7368421052631579,0.3373742629620686
1.0,COI,UKX,45,0.003322568550397727,-0.0057632761984607195,70.13333333333334,0.6444444444444445,-0.25934742893073237
1.0,CPH,CBK,47,-0.0027671083137399007,-0.012889929648627688,79.59574468085107,0.6382978723404256,-0.6058266934855013
1.0,CPH,CEI,30,-0.0050923050089279175,-0.014748012771484994,75.33333333333333,0.6333333333333333,-0.4424403831445498
1.0,CPH,CEY,54,0.007679316910087082,-0.0008520884678936331,65.07407407407408,0.7222222222222222,-0.04601277726625619
1.0,CPH,CFR,55,0.009196064361458615,0.0013442586329405557,58.872727272727275,0.6909090909090909,0.07393422481173056
1.0,CPH,CIL,60,0.017752934606764546,0.00993832273461843,58.53333333333333,0.75,0.5962993640771058
1.0,CPH,CMD,46,-0.002707438923877439,-0.012517206642757722,76.73913043478261,0.6521739130434783,-0.5757915055668552
1.0,CPH,COI,52,0.013399273958377702,0.004637840870917218,67.17307692307692,0.7115384615384616,0.24116772528769537
1.0,CPH,CRM,46,0.006812429505823348,-0.002804366205909827,74.97826086956522,0.6086956521739131,-0.12900084547185203
1.0,CPH,CTB,40,0.0019974863495299837,-0.007183335568278234,71.0,0.575,-0.2873334227311294
1.0,CPH,CTN,37,-0.0031255691624905253,-0.014317498077707111,89.35135135135135,0.5135135135135135,-0.5297474288751631
1.0,CPH,UKX,50,0.003520875915986059,-0.006006247371685172,74.16,0.64,-0.30031236858425864
1.0,CRM,CBK,50,0.013296192327910303,0.005509343012841811,58.28,0.76,0.27546715064209054
1.0,CRM,CEI,39,0.025553449584129646,0.01886788583281247,48.23076923076923,0.7435897435897436,0.7358475474796863
1.0,CRM,CEY,54,0.007608032817778836,0.00010148791671338553,55.72222222222222,0.7592592592592593,0.0054803475025228185
1.0,CRM,CFR,49,0.021638637091095685,0.014054684057827586,56.42857142857143,0.7346938775510204,0.6886795188335517
1.0,CRM,CIL,45,0.008813760348520364,-0.00012353036685254227,68.77777777777777,0.6666666666666666,-0.005558866508364403
1.0,CRM,CMD,54,0.017301752741263842,0.009847972934059377,55.24074074074074,0.8333333333333334,0.5317905384392063
1.0,CRM,COI,50,0.015816475640957613,0.007696475640957613,61.32,0.74,0.38482378204788065
1.0,CRM,CPH,46,0.011188489695949815,0.0016812830253125316,73.97826086956522,0.6304347826086957,0.07733901916437645
1.0,CRM,CTB,50,0.01711508721199023,0.009030155705140909,61.0,0.76,0.45150778525704544
1.0,CRM,CTN,46,0.011375858532240088,0.002507127144509294,68.15217391304348,0.6739130434782609,0.11532784864742752
1.0,CRM,UKX,49,0.009598153579472959,0.0011822184382931987,64.0204081632653,0.7346938775510204,0.057928703476366736
1.0,CTB,CBK,55,0.005765742739096374,-0.00244272550498831,62.127272727272725,0.7090909090909091,-0.13434990277435704
1.0,CTB,CEI,39,0.010901582091531551,0.003831051708672404,51.743589743589745,0.7948717948717948,0.14941101663822376
1.0,CTB,CEY,57,0.007156909904358374,-0.0013452290045577505,64.80701754385964,0.7368421052631579,-0.07667805325979178
1.0,CTB,CFR,53,0.002599857585796831,-0.005898617472357729,64.77358490566037,0.6792452830188679,-0.31262672603495967
1.0,CTB,CIL,83,0.026626736636525216,0.021178543865440883,36.93975903614458,0.8433734939759037,1.7578191408315933
1.0,CTB,CMD,47,0.006099924108255081,-0.002952655314653689,69.82978723404256,0.723404255319149,-0.1387747997887234
1.0,CTB,COI,54,0.009891595620462454,0.00192031200808295,59.96296296296296,0.7592592592592593,0.1036968484364793
